u,ux,uy,uz,u2x,u2y,u2z,p,px,v,vx,vy,vz,v2x,v2y,v2z,py,vvx,vvy,vvz
,,,,,,,83627.046875,,2.1579933166503906,-0.00016785800457000733,0.00027068018913269044,-0.00032855093479156495,-1.2534856796264648e-08,-3.2269954681396484e-08,-2.5101959705352784e-06,0.58525390625,-0.00036223645200834654,0.0005841260390980097,-0.0007090107214594354
,,,,,,,83694.71875,,2.211483955383301,-0.00016598403453826904,0.00026379287242889405,-0.00041433036327362063,-2.3931264877319337e-08,-3.660321235656738e-08,-2.7735769748687743e-06,0.18025390625,-0.00036707102923116963,0.000583373704920973,-0.0009162849506077464
,,,,,,,83699.1484375,,2.2635104656219482,-0.00016104757785797118,0.00026118457317352294,-0.00046086490154266356,-3.7461519241333005e-08,1.0520219802856445e-08,-2.8293073177337647e-06,-0.01947265625,-0.00036453287794458334,0.0005911940148372707,-0.0010431725278796477
,,,,,,,83686.9296875,,2.31595778465271,-0.00014760255813598634,0.00026133179664611817,-0.00047178030014038085,-3.988742828369141e-08,-9.047985076904296e-09,-2.832305431365967e-06,-0.05642578125,-0.0003418412935496917,0.0006052334088198564,-0.001092623258755907
,,,,,,,83676.578125,,2.3680431842803955,-0.00012172043323516846,0.00029682457447052004,-0.00047927677631378176,-2.148747444152832e-08,3.6397576332092283e-07,-2.6077210903167726e-06,-0.1065625,-0.0002882392423101976,0.0007028934105018437,-0.0011349481035337306
,,,,,,,83644.3046875,,2.434687614440918,-9.780704975128174e-05,0.00037056028842926027,-0.0004738694429397583,3.1650066375732423e-09,3.733813762664795e-07,-2.773350477218628e-06,-0.07375,-0.00023812961263445232,0.0009021985446423742,-0.0011537240635874468
,,,,,,,83647.078125,,2.5162672996520996,-8.414089679718018e-05,0.0004084998369216919,-0.0005104821920394897,-2.990365028381348e-08,6.014108657836914e-09,-3.3775627613067627e-06,0.1062109375,-0.00021172098717414658,0.0010278947815592686,-0.0012845096468836912
,,,,,,,83686.7890625,,2.5980875492095947,-5.8112144470214846e-05,0.0003659713268280029,-0.0005788159370422363,-2.549886703491211e-08,-4.3129920959472655e-07,-4.176831245422363e-06,0.1625,-0.00015098043900593438,0.0009508255475995497,-0.0015038144793135188
,,,,,,,83712.078125,,2.662655830383301,-2.95180082321167e-05,0.00027281761169433593,-0.0006193912029266357,-6.288290023803711e-09,-5.002379417419433e-07,-4.4649839401245115e-06,0.04162109375,-7.85962967205478e-05,0.0007264194044091709,-0.0016492255977607329
,,,,,,,83703.4375,,2.707214593887329,-9.298920631408691e-06,0.00019950151443481445,-0.000618007779121399,-1.7911195755004882e-08,-2.3292303085327148e-07,-4.227167367935181e-06,-0.13220703125,-2.5174173640749586e-05,0.0005400934113805533,-0.0016730796787733484
,,,,,,,83750.9140625,,0.76702880859375,5.66352903842926e-05,0.0003398306667804718,0.0005906975269317627,4.306286573410034e-08,2.4519860744476318e-08,-9.632110595703126e-08,0.016640625,4.3440899307825024e-05,0.00026065991146424495,0.0004530820203217445
,,,,,,,83753.78125,,0.8354853391647339,8.757606148719788e-05,0.0003240354359149933,0.000473642498254776,2.786517143249512e-10,-1.8247216939926147e-07,-5.1698237657547e-07,-0.32298828125,7.31685154343431e-05,0.00027072685607683057,0.0003957213632972234
,,,,,,,83621.71875,,0.8966429829597473,8.725091814994813e-05,0.0002995920181274414,0.0004184079170227051,3.839284181594848e-08,-6.196200847625732e-08,-2.9285848140716555e-07,-0.8384375,7.823292351594624e-05,0.00026862708080471976,0.0003751625228132127
,,,,,,,83418.40625,,0.9553221464157104,6.950527429580689e-05,0.00032956257462501525,0.00039618179202079775,6.142258644104004e-08,3.6166757345199586e-07,1.51766836643219e-07,-0.782421875,6.639992782748295e-05,0.0003148384261690573,0.0003784812399241311
,,,,,,,83308.75,,1.0284680128097534,7.260143756866455e-05,0.00037912636995315554,0.0003959222137928009,6.018877029418945e-08,1.3397037982940675e-07,-6.188467144966125e-07,-0.43568359375,7.46682562233758e-05,0.0003899193443094973,0.0004071933324467203
,,,,,,,83244.1328125,,1.1069726943969727,9.34794545173645e-05,0.00028847217559814454,0.00040736228227615355,6.69330358505249e-08,-1.0405123233795167e-06,-1.86823308467865e-06,-0.29119140625,0.00010347920363784624,0.00031933082148043467,0.0004509389232069338
,,,,,,,83192.2734375,,1.1438568830490112,5.921512842178345e-05,0.00019019752740859986,0.00038251817226409913,2.452433109283447e-08,5.776584148406982e-08,-1.4321625232696533e-06,-0.2205078125,6.773363222588813e-05,0.00021755875086522993,0.00043754604423561715
,,,,,,,83155.9296875,,1.1830517053604126,2.0532608032226564e-05,0.00022807419300079345,0.0003409218788146973,-2.3347139358520507e-08,3.2100081443786623e-07,-1.2108325958251953e-06,-0.1088671875,2.429113694802254e-05,0.0002698235629782886,0.0004033282101264035
,,,,,,,83148.7265625,,1.2350865602493286,9.145140647888184e-06,0.00030698031187057493,0.0002717903256416321,8.362531661987305e-09,4.6806037425994875e-07,-1.7406672239303589e-06,-0.04080078125,1.1295040305796533e-05,0.0003791472574524945,0.00033568457840576826
,,,,,,,83139.609375,,1.3058438301086426,-2.6918351650238038e-05,0.00037495940923690794,0.0001731497049331665,-6.97404146194458e-08,2.1173059940338134e-07,-1.4050602912902832e-06,-0.07630859375,-3.515116341915814e-05,0.0004896384310931978,0.00022610647387210747
,,,,,,,83118.203125,,1.3850703239440918,-4.26444411277771e-05,0.000383954644203186,7.73218274116516e-05,-5.2466988563537596e-08,-1.2177824974060058e-07,-1.901116967201233e-06,-0.1163671875,-5.906554988726498e-05,0.0005318041834263454,0.00010709616854100544
,,,,,,,83093.0625,,1.459425687789917,-5.844980478286743e-05,0.00036254048347473145,4.040241241455078e-05,-2.5865435600280762e-08,-9.236335754394532e-08,-2.0493149757385253e-06,-0.10470703125,-8.530314654642268e-05,0.000529100894446799,5.8964318526477655e-05
,,,,,,,83076.3203125,,1.5300865173339844,-9.097665548324585e-05,0.00041630566120147704,6.986647844314575e-05,-6.125867366790771e-08,6.300151348114014e-07,-1.33076012134552e-06,-0.06916015625,-0.00013920215394705337,0.0006369836792941896,0.00010690175667946278
,,,,,,,83065.3984375,,1.6259479522705078,-0.0001146647334098816,0.0004533037543296814,7.47901201248169e-05,-3.732740879058838e-08,-2.6003420352935793e-07,-1.6582012176513672e-06,-0.05751953125,-0.00018643888848544066,0.0007370483111088788,0.00012160484266701132
,,,,,,,83053.3125,,1.711408019065857,-0.00013112068176269532,0.00040040403604507446,0.00011265724897384644,-6.900429725646972e-08,-2.6896297931671144e-07,-1.5307575464248658e-06,-0.01181640625,-0.00022440098623405903,0.0006852546781538749,0.00019280251929973958
,,,,,,,83060.671875,,1.7861095666885376,-0.00013887941837310792,0.0003689241409301758,0.00011879265308380127,-4.231929779052734e-08,-4.583597183227539e-08,-2.0114004611968994e-06,0.07140625,-0.0002480538577723479,0.0006589389374977373,0.00021217669412529005
,,,,,,,83081.875,,1.8589776754379272,-0.0001508575677871704,0.00037911325693130494,0.00010191947221755981,-3.999471664428711e-08,1.477271318435669e-07,-1.9041925668716431e-06,0.28931640625,-0.00028044085068721356,0.000704763081097859,0.00018946602354485975
,,,,,,,83176.3984375,,1.9377548694610596,-0.0001606300473213196,0.0003749838471412659,1.338273286819458e-05,-1.250535249710083e-07,-1.8902122974395753e-07,-1.9211500883102416e-06,0.60015625,-0.00031126165637864747,0.0007266267757672296,2.593245578204062e-05
,,,,,,,83321.9375,,2.0089712142944336,-0.00016571462154388428,0.0003289330005645752,-0.00010984748601913452,-7.142424583435058e-08,-2.7148723602294923e-07,-2.0553439855575563e-06,0.84974609375,-0.0003329159044693597,0.0006608169295657262,-0.0002206804373750515
,,,,,,,83516.296875,,2.0693280696868896,-0.00016593337059020997,0.0002879995107650757,-0.0002584123611450195,3.485679626464844e-08,-1.378476619720459e-07,-2.3103117942810057e-06,0.85234375,-0.0003433705814600785,0.0005959654716822626,-0.0005347399524714546
,,,,,,,83662.875,,2.124171018600464,-0.00016341984272003174,0.00027120113372802734,-0.000384768545627594,5.6916475296020506e-08,-3.01361083984375e-08,-2.6572734117507937e-06,0.42943359375,-0.0003471316937701374,0.0005760775884766645,-0.0008173141934911854
,,,,,,,83688.0703125,,2.1778085231781006,-0.0001715344190597534,0.0002659517526626587,-0.0004491066932678223,-3.157258033752441e-08,-2.2357702255249023e-08,-2.805960178375244e-06,0.0452734375,-0.000373569119846735,0.0005791919937028923,-0.0009780683844149963
,,,,,,,83680.984375,,2.2305517196655273,-0.0001752471923828125,0.0002695775032043457,-0.00048625826835632327,-1.0453462600708008e-07,5.8615207672119144e-08,-2.8375983238220214e-06,-0.0747265625,-0.0003908979263360379,0.0006013065633555926,-0.0010846242166837783
,,,,,,,83658.1796875,,2.285639524459839,-0.00015470802783966065,0.0002817940711975098,-0.00048532068729400634,-3.116726875305176e-08,6.355047225952149e-08,-2.8291165828704834e-06,-0.0825,-0.0003536067831815615,0.0006440796668874783,-0.0011092681449171948
,,,,,,,83647.984375,,2.3432693481445312,-0.00012288928031921385,0.00032387495040893556,-0.0004831260442733765,9.799003601074218e-09,3.5725831985473634e-07,-2.575594186782837e-06,-0.21283203125,-0.0002879626837875548,0.0007589262439250888,-0.0011320944508361208
,,,,,,,83573.046875,,2.415189504623413,-0.0001028895378112793,0.0003889292478561401,-0.0004520314931869507,-5.398988723754883e-08,2.9328465461730955e-07,-2.637547254562378e-06,-0.09701171875,-0.00024849773185735556,0.0009393378374632277,-0.001091741718104373
,,,,,,,83609.1796875,,2.4988410472869873,-9.460568428039551e-05,0.0004269140958786011,-0.0004990911483764649,-7.474422454833984e-08,8.65638256072998e-08,-3.2735943794250487e-06,0.238984375,-0.0002364045671865256,0.001066790466446861,-0.0012471494479007106
,,,,,,,83668.640625,,2.5859551429748535,-7.246315479278565e-05,0.00039446353912353516,-0.0005820226669311523,-1.180112361907959e-07,-4.11069393157959e-07,-4.216158390045166e-06,0.22783203125,-0.00018738646781258695,0.001020065017712568,-0.0015050845088785535
,,,,,,,83700.3125,,2.6566264629364014,-4.279434680938721e-05,0.0002976036071777344,-0.0006301033496856689,-1.2647509574890137e-07,-5.575299263000488e-07,-4.578626155853271e-06,0.0596484375,-0.00011368859419789602,0.0007906216182936987,-0.001673949233159817
,,,,,,,83692.5,,2.7049965858459473,-1.8178224563598634e-05,0.00021113693714141845,-0.0006292539834976196,-7.088184356689453e-08,-3.0713677406311034e-07,-4.356485605239868e-06,-0.0808984375,-4.917203538127524e-05,0.0005711246941135073,-0.001702129876991023
,,,,,,,83750.765625,,0.7792171239852905,6.371423602104187e-05,0.00035947799682617187,0.0005714020133018494,2.7726590633392334e-08,9.467005729675293e-08,1.0872483253479004e-07,0.01583984375,4.964722374923625e-05,0.000280111410822883,0.00044524623344447176
,,,,,,,83753.296875,,0.85300612449646,8.974447846412658e-05,0.00033910974860191346,0.00045916825532913206,2.140551805496216e-08,-2.9835253953933713e-07,-5.393654108047485e-07,-0.29212890625,7.655258976964063e-05,0.000289262692433887,0.00039167333397010395
,,,,,,,83633.9140625,,0.9148610234260559,9.435012936592101e-05,0.00029361382126808167,0.0003990998864173889,3.259927034378052e-08,-1.5660673379898072e-07,-2.3469626903533935e-07,-0.782421875,8.631725591208726e-05,0.00026861584101735227,0.0003651209305370351
,,,,,,,83440.328125,,0.9704516530036926,8.254438638687134e-05,0.00032332763075828554,0.000369805246591568,6.896853446960449e-08,4.5374482870101927e-07,5.365803837776185e-07,-0.78404296875,8.010533621531479e-05,0.0003137738337311458,0.0003588781128442253
,,,,,,,83320.296875,,1.0441920757293701,8.38780403137207e-05,0.00039138898253440854,0.0003643539547920227,5.257725715637207e-08,2.2686868906021118e-07,-3.511160612106323e-07,-0.50673828125,8.75847850232958e-05,0.00040868527409021027,0.00038045551235448726
,,,,,,,83237.6328125,,1.127007246017456,9.866327047348023e-05,0.00027999579906463624,0.000376991331577301,-1.5094876289367674e-08,-1.3408005237579346e-06,-2.043667435646057e-06,-0.3551953125,0.00011119422073939233,0.00031555729440029267,0.00042487196237338764
,,,,,,,83178.21875,,1.1561903953552246,6.516128778457641e-05,0.0001492100954055786,0.00035277247428894043,3.493726253509521e-08,3.2943487167358397e-08,-1.4188349246978759e-06,-0.27056640625,7.533885508550497e-05,0.0001725152791979667,0.00040787214651857086
,,,,,,,83129.40625,,1.1866912841796875,2.673536539077759e-05,0.00020223110914230347,0.0003109222650527954,8.537471294403076e-08,4.972666501998902e-07,-1.02996826171875e-06,-0.20435546875,3.172662508859503e-05,0.00023998589460916264,0.00036896874199555897
,,,,,,,83096.4765625,,1.237082839012146,5.5772066116333e-06,0.0002809351682662964,0.00024176061153411866,-4.404187202453613e-08,2.8977394104003907e-07,-1.8626809120178222e-06,-0.1431640625,6.899466588876634e-06,0.00034754007553722494,0.00029907790367794006
,,,,,,,83072.140625,,1.299065351486206,-3.353685140609741e-05,0.0003460231423377991,0.0001525244116783142,3.555417060852051e-09,3.611057996749878e-07,-1.2923508882522583e-06,-0.0799609375,-4.35665616596026e-05,0.00044950667502341446,0.00019813917846711604
,,,,,,,83064.4921875,,1.3754920959472656,-5.207329988479614e-05,0.0003703826665878296,4.8528015613555906e-05,-4.182159900665283e-08,-1.1751055717468262e-07,-1.809045672416687e-06,-0.0373046875,-7.162641240142876e-05,0.000509458430367431,6.674990190845164e-05
,,,,,,,83057.21875,,1.447218418121338,-6.692856550216675e-05,0.00033793479204177854,4.91112470626831e-06,-5.8922171592712405e-08,-2.0696818828582764e-07,-2.0698100328445436e-06,-0.05052734375,-9.686025269317611e-05,0.000489065455166866,7.107470128602244e-06
,,,,,,,83044.28125,,1.510666012763977,-9.684741497039794e-05,0.0003876250982284546,4.2438507080078125e-05,2.5510787963867186e-09,7.038712501525878e-07,-1.2686312198638915e-06,0.00443359375,-0.00014630409821982937,0.0005855720615880245,6.411041027831743e-05
,,,,,,,83058.9921875,,1.6022684574127197,-0.00013224840164184572,0.0004328444600105286,4.013359546661377e-05,-1.3850927352905273e-07,-2.5167763233184816e-07,-1.6263365745544433e-06,0.1345703125,-0.00021189744249397794,0.0006935330252407113,6.430479409871736e-05
,,,,,,,83098.109375,,1.6838037967681885,-0.00014211833477020263,0.0003880470991134644,6.537884473800659e-05,-4.0972232818603516e-08,-1.9629597663879394e-07,-1.6456276178359985e-06,0.11451171875,-0.00023929939167643965,0.0006533951788121328,0.0001100851469981734
,,,,,,,83104.796875,,1.7574872970581055,-0.00015379548072814943,0.00036050617694854736,7.028132677078247e-05,-1.068413257598877e-07,-7.911324501037597e-08,-2.1173983812332155e-06,0.05970703125,-0.00027029360372466727,0.0006335850264980536,0.00012351853902003995
,,,,,,,83121.9921875,,1.8280062675476074,-0.0001645001769065857,0.000364101231098175,6.296932697296143e-05,-9.643137454986572e-08,1.1506378650665283e-07,-2.105867862701416e-06,0.24486328125,-0.00030070735439792886,0.0006655793324692637,0.0001151083243698281
,,,,,,,83202.7421875,,1.9031277894973755,-0.0001763501763343811,0.00036598384380340574,-2.3517906665802002e-05,-3.2147765159606933e-08,-9.62376594543457e-08,-2.0143955945968627e-06,0.46068359375,-0.0003356169212647231,0.0006965140236493283,-4.475758172649336e-05
,,,,,,,83306.265625,,1.9743998050689697,-0.00017713427543640138,0.0003342768549919128,-0.00013879597187042237,-4.2772293090820313e-08,-2.208322286605835e-07,-2.141404151916504e-06,0.56025390625,-0.00034973387889266407,0.0006599961573351009,-0.00027403873980532013
,,,,,,,83426.84375,,2.0368385314941406,-0.00017089247703552246,0.0002955639362335205,-0.00026244640350341796,-8.444786071777344e-08,-1.6629695892333985e-07,-2.288341522216797e-06,0.6285546875,-0.0003480803819684297,0.0006020160138405117,-0.0005345609471078206
,,,,,,,83557.6875,,2.092625379562378,-0.00017341792583465575,0.00026507914066314697,-0.0003747168183326721,-1.5689730644226073e-07,-1.385509967803955e-07,-2.5663286447525024e-06,0.57919921875,-0.0003628987528726668,0.0005547113373442869,-0.0007841419241918146
,,,,,,,83658.5234375,,2.1428701877593994,-0.00018369197845458985,0.00025196552276611327,-0.0004648908972740173,-9.000301361083984e-08,7.4148178100585936e-09,-2.8044670820236206e-06,0.34068359375,-0.0003936280643608825,0.0005399294070787164,-0.0009962008443292092
,,,,,,,83693.9609375,,2.1934115886688232,-0.0001814192533493042,0.0002780109643936157,-0.0005150300264358521,4.281401634216309e-08,2.5303959846496584e-07,-2.834707498550415e-06,-0.011640625,-0.00039792709270400903,0.0006097924710779523,-0.0011296728284968082
,,,,,,,83653.8671875,,2.2540745735168457,-0.00015915095806121827,0.0003136897087097168,-0.0005024325847625732,-1.3262033462524414e-08,1.0374784469604492e-07,-2.8301119804382325e-06,-0.2976171875,-0.00035873812791663794,0.0007070799963764785,-0.0011325205142196637
,,,,,,,83574.9140625,,2.31888747215271,-0.00012230277061462403,0.0003486430644989014,-0.0004659163951873779,-3.9339065551757814e-09,2.4578571319580076e-07,-2.5285720825195314e-06,-0.2715625,-0.00028360636258781827,0.0008084640345194316,-0.0010804076918705617
,,,,,,,83545.2421875,,2.3935317993164062,-0.00011210024356842041,0.0003988438844680786,-0.00043987929821014403,-3.81171703338623e-08,2.562224864959717e-07,-2.5331795215606688e-06,0.0603125,-0.0002683154976921287,0.0009546455204372251,-0.0010528650881269641
,,,,,,,83599.0390625,,2.4784250259399414,-0.00010845005512237549,0.00043892621994018555,-0.0005012762546539307,-6.369948387145996e-08,1.4460086822509767e-07,-3.2338976860046387e-06,0.3428515625,-0.00026878533067986154,0.0010878457280409748,-0.0012423756144437448
,,,,,,,83682.3828125,,2.5691022872924805,-8.86768102645874e-05,0.0004177826642990112,-0.0006069052219390869,-4.412531852722168e-08,-3.560364246368408e-07,-4.317927360534668e-06,0.282578125,-0.0002278197960805528,0.0010733263984417363,-0.0015592015938534587
,,,,,,,83712.0703125,,2.645538091659546,-5.7892799377441405e-05,0.00032710254192352294,-0.0006588137149810791,-2.4509429931640626e-08,-5.50764799118042e-07,-4.7248363494873045e-06,0.03982421875,-0.00015315760598582528,0.0008653622345373435,-0.0017429167782901799
,,,,,,,83698.3125,,2.6999433040618896,-2.8484463691711425e-05,0.00023499965667724609,-0.0006531715393066406,-3.21805477142334e-08,-3.7026405334472655e-07,-4.516053199768067e-06,-0.1009375,-7.690643701423028e-05,0.0006344857495025735,-0.0017635261239547617
,,,,,,,83750.0546875,,0.7925145030021667,6.806463003158569e-05,0.0003807486593723297,0.0005508850514888763,1.5777349472045898e-08,1.3594478368759157e-07,3.145858645439148e-07,0.01359375,5.3942206441508487e-05,0.00030174883455120317,0.0004365843927920298
,,,,,,,83751.9921875,,0.8713831305503845,9.945705533027649e-05,0.00035467132925987244,0.00044257313013076785,7.572025060653687e-08,-3.967180848121643e-07,-5.610167980194092e-07,-0.2739453125,8.666520022901913e-05,0.00030905461320693387,0.0003856507596308312
,,,,,,,83640.4765625,,0.9343830347061157,0.00010535210371017457,0.00029239192605018616,0.00038003534078598025,7.742047309875488e-08,-2.2607594728469848e-07,-1.857548952102661e-07,-0.7503125,9.843921837738635e-05,0.0002732060551863391,0.0003550985750191771
,,,,,,,83451.8671875,,0.988339900970459,9.135499596595764e-05,0.00031909048557281493,0.0003471937775611877,1.9137561321258545e-08,4.930615425109863e-07,9.203881025314331e-07,-0.75734375,9.028978766615125e-05,0.00031536985891165157,0.00034314546373238387
,,,,,,,83337.5390625,,1.0620192289352417,9.40832495689392e-05,0.0003952452540397644,0.0003304894268512726,4.9474835395812986e-08,2.684861421585083e-07,-8.911043405532837e-08,-0.4696484375,9.991822016292672e-05,0.0004197580599356243,0.0003509861262758385
,,,,,,,83264.0078125,,1.1464380025863647,0.00010607004165649414,0.00026975542306900024,0.0003307074308395386,8.916258811950684e-08,-1.52338445186615e-06,-2.2230327129364015e-06,-0.328046875,0.00012160272669092364,0.0003092578684100644,0.000379135566452149
,,,,,,,83206.3203125,,1.1699213981628418,7.002055644989014e-05,0.00011826962232589721,0.0003106012940406799,1.3655424118041992e-08,8.52644443511963e-09,-1.4444738626480102e-06,-0.28232421875,8.191854730199566e-05,0.00013836616191170492,0.0003633791001952602
,,,,,,,83151.078125,,1.1937458515167236,3.488540649414062e-05,0.00016849011182785035,0.00027068853378295896,-3.874301910400391e-09,4.936784505844117e-07,-9.510517120361328e-07,-0.27671875,4.164430928085494e-05,0.0002011343720160852,0.00032313331425655174
,,,,,,,83095.6328125,,1.237317442893982,2.2783875465393067e-06,0.00024670809507369994,0.00019793540239334105,1.1053681373596192e-08,2.885013818740845e-07,-1.927146315574646e-06,-0.2297265625,2.8190886530055083e-06,0.0003052562293378358,0.0002449089259475201
,,,,,,,83059.1875,,1.2924290895462036,-3.3884048461914064e-05,0.00031730890274047854,0.00011566668748855591,-7.027387619018555e-09,4.1750669479370117e-07,-1.2208372354507447e-06,-0.11,-4.3792729903771034e-05,0.0004100992562737815,0.00014949099160165957
,,,,,,,83051.6328125,,1.3642410039901733,-5.739688873291016e-05,0.0003505629301071167,5.6573748588562015e-06,-1.1414289474487305e-08,-8.496642112731934e-08,-1.732984185218811e-06,-0.01373046875,-7.830318911089762e-05,0.00047825232373106987,7.71802275739475e-06
,,,,,,,83053.6953125,,1.4326542615890503,-7.672429084777832e-05,0.0003177663683891296,-4.2985081672668455e-05,-3.903508186340332e-08,-2.429991960525513e-07,-2.0558714866638182e-06,0.01765625,-0.00010991938225046738,0.0004552493418623626,-6.158276044310185e-05
,,,,,,,83058.6953125,,1.4913475513458252,-0.00010427176952362061,0.00035098582506179807,-3.959238529205322e-06,-7.679462432861328e-08,5.751937627792358e-07,-1.3092786073684692e-06,0.1127734375,-0.00015550544815354784,0.0005234418507630067,-5.904600685724404e-06
,,,,,,,83098.8046875,,1.5730485916137695,-0.00014720499515533448,0.0004080328345298767,-1.3928711414337158e-05,-1.1056661605834961e-08,-4.723668098449707e-09,-1.58860981464386e-06,0.20947265625,-0.00023156061030761067,0.0006418554756893968,-2.1910539873317704e-05
,,,,,,,83142.484375,,1.6545606851577759,-0.00015287578105926513,0.00037885695695877075,1.1463165283203125e-05,-6.660223007202148e-08,-2.8703510761260985e-07,-1.8001854419708253e-06,0.09779296875,-0.00025294225705344784,0.0006268418262824938,1.8966502605053392e-05
,,,,,,,83137.921875,,1.7245913743972778,-0.0001660999655723572,0.00034654229879379274,1.724123954772949e-05,-1.620352268218994e-08,-3.611147403717041e-08,-2.2704184055328367e-06,0.01923828125,-0.000286454567913772,0.0005976438593635791,2.9734093007931506e-05
,,,,,,,83150.1796875,,1.793177604675293,-0.0001761317253112793,0.00035655856132507327,2.7969777584075927e-05,-1.9884109497070313e-08,1.362740993499756e-07,-2.229425311088562e-06,0.16375,-0.0003158354653010065,0.0006393728269233635,5.015477877151397e-05
,,,,,,,83203.421875,,1.8672147989273071,-0.00018236815929412842,0.0003623497486114502,-4.964679479598999e-05,-2.803206443786621e-08,-7.836222648620605e-08,-2.119407057762146e-06,0.3971484375,-0.0003405205258871291,0.0006765848129948893,-9.270122996237972e-05
,,,,,,,83309.0390625,,1.938117504119873,-0.00018428176641464234,0.00033439069986343386,-0.00016354560852050782,-2.8702616691589354e-08,-2.0122826099395753e-07,-2.2077023983001708e-06,0.59451171875,-0.0003571597171783481,0.000648088468620216,-0.00031697060659553245
,,,,,,,83441.2265625,,2.0009710788726807,-0.00019069820642471315,0.0002917158603668213,-0.00029369086027145383,-1.136094331741333e-07,-2.2552013397216796e-07,-2.3678869009017946e-06,0.70029296875,-0.0003815815958487434,0.0005837149998424707,-0.0005876669175324167
,,,,,,,83589.15625,,2.0548038482666016,-0.00019428610801696777,0.00025840163230896,-0.00041654258966445924,-5.1784515380859376e-08,-1.0762214660644532e-07,-2.6908427476882933e-06,0.60845703125,-0.000399219842418006,0.0005309646684668223,-0.0008559133162094667
,,,,,,,83684.609375,,2.1043317317962646,-0.00019221246242523193,0.00025795042514801023,-0.0005041843652725219,4.7981739044189454e-09,1.0311007499694824e-07,-2.8688132762908934e-06,0.284453125,-0.00040447878392811274,0.0005428132648692951,-0.0010609711585185266
,,,,,,,83702.9375,,2.1579840183258057,-0.000174674391746521,0.00029411852359771727,-0.0005387529730796814,2.4634599685668945e-08,2.5857090950012206e-07,-2.861782908439636e-06,-0.075234375,-0.00037694454579977337,0.0006347030734174552,-0.0011626203057314654
,,,,,,,83654.515625,,2.2219791412353516,-0.0001509690284729004,0.0003409105539321899,-0.0005157709121704102,9.508132934570312e-08,2.093493938446045e-07,-2.8187274932861327e-06,-0.39689453125,-0.00033545003223935056,0.0007574961398643154,-0.001146032208498582
,,,,,,,83544.1796875,,2.2943482398986816,-0.00012130558490753174,0.0003709256649017334,-0.00045715272426605225,1.3905763626098633e-08,9.080171585083008e-08,-2.4943292140960695e-06,-0.3169921875,-0.0002783172552224755,0.0008510326464005402,-0.0010488675482847043
,,,,,,,83527.71875,,2.370349407196045,-0.00012054979801177979,0.0004027819633483887,-0.0004394054412841797,-4.6378374099731446e-08,2.2776126861572267e-07,-2.4863719940185546e-06,0.1687109375,-0.00028574514225482517,0.0009547339880521123,-0.0010415444272666718
,,,,,,,83611.6640625,,2.455461025238037,-0.00012111246585845948,0.0004503375291824341,-0.00051777184009552,-6.292462348937989e-08,2.4779438972473146e-07,-3.2560765743255613e-06,0.42693359375,-0.00029738693958591966,0.001105786251109464,-0.0012713685733203306
,,,,,,,83698.4921875,,2.5504844188690186,-9.812891483306884e-05,0.00044502079486846924,-0.0006342267990112304,-5.0395727157592775e-08,-3.0096173286437986e-07,-4.430460929870605e-06,0.2711328125,-0.000250276268322267,0.0011350186033847365,-0.001617585568907316
,,,,,,,83720.1171875,,2.633469343185425,-6.371080875396729e-05,0.00035779595375061033,-0.0006870269775390625,-3.367066383361816e-08,-5.71286678314209e-07,-4.861164093017578e-06,0.02375,-0.00016778046168312245,0.0009422446753180224,-0.0018092644832904624
,,,,,,,83707.9921875,,2.6936028003692627,-3.5776495933532716e-05,0.00025821387767791746,-0.0006820374727249146,-4.073977470397949e-08,-4.245340824127197e-07,-4.6905696392059325e-06,-0.09720703125,-9.636766963396326e-05,0.0006955256240074447,-0.0018371380464886045
,,,,,,,83748.0703125,,0.8064429759979248,6.978616118431092e-05,0.00041162475943565366,0.0005270704627037048,1.4379620552062989e-09,2.0105093717575074e-07,5.122482776641845e-07,0.0040625,5.6278559508946565e-05,0.00033195189599371844,0.00042505227250337895
,,,,,,,83747.515625,,0.8927889466285706,0.00010396003723144532,0.0003763972222805023,0.0004283672571182251,-3.0690431594848634e-08,-5.533263087272644e-07,-6.289720535278321e-07,-0.21494140625,9.281437213132904e-05,0.0003360432795937296,0.0003824415522527502
,,,,,,,83662.09375,,0.9570018649101257,0.0001122543215751648,0.0002855117619037628,0.00036184445023536684,-8.398294448852539e-09,-3.5552829504013064e-07,-2.0046085119247437e-07,-0.59427734375,0.00010742759509165368,0.0002732352885956768,0.00034628581368262523
,,,,,,,83509.8046875,,1.0069936513900757,9.516030550003052e-05,0.00031205877661705017,0.00031879305839538574,1.8915534019470216e-08,6.209984421730042e-07,1.2578248977661132e-06,-0.6145703125,9.582582350287083e-05,0.0003142412069139233,0.0003210225859113791
,,,,,,,83416.265625,,1.0818253755569458,9.886592626571655e-05,0.00040610402822494507,0.00028804302215576174,-1.6480684280395508e-09,3.194540739059448e-07,1.3617873191833496e-07,-0.37939453125,0.00010695566781219412,0.0004393336428496397,0.0003116122506202146
,,,,,,,83358.046875,,1.1694352626800537,0.00011422336101531982,0.0002559331059455872,0.00027245521545410156,-7.62939453125e-09,-1.821163296699524e-06,-2.4142801761627197e-06,-0.3528515625,0.00013357682619314913,0.00029929719897999976,0.0003186187364531179
