v,vx,vy,vz,v2x,v2y,v2z,p,py,w,wx,wy,wz,w2x,w2y,w2z,pz,wwx,wwy,wwz
,,,,,,,83221.1875,,0.6631760597229004,-0.00014044031500816347,-7.478192448616027e-05,0.00017256468534469606,-1.7981678247451781e-07,-4.3629109859466555e-08,-4.186570644378662e-07,7.46162109375,-9.313665473335676e-05,-4.959358201922725e-05,0.00011444076807421767
,,,,,,,83375.0234375,,0.647347092628479,-0.0001480044424533844,-0.00010572478175163269,0.000140836238861084,-2.1635442972183227e-07,-2.6579946279525755e-07,-4.5129656791687014e-07,7.66849609375,-9.581024551829742e-05,-6.844063008569989e-05,9.116992976345273e-05
,,,,,,,83548.0078125,,0.6208861470222473,-0.00015138506889343263,-0.00014707058668136596,0.00011500522494316101,-2.1474361419677733e-07,-1.476585865020752e-07,-3.427281975746155e-07,7.91484375,-9.399289214194085e-05,-9.131408990489475e-05,7.140515100238609e-05
,,,,,,,83677.125,,0.5885188579559326,-0.00014172747731208801,-0.00016321882605552674,8.723944425582886e-05,-1.507863402366638e-07,-1.382380723953247e-08,-4.749387502670288e-07,8.11890625,-8.340929308868539e-05,-9.605735710710661e-05,5.1342058102150645e-05
,,,,,,,83709.90625,,0.5555986166000366,-0.00011759832501411438,-0.00011917471885681153,6.643950939178467e-05,-5.449503660202026e-08,4.5426487922668455e-07,-1.9092261791229248e-07,8.17265625,-6.533746669232343e-05,-6.621330893054278e-05,3.69136995056607e-05
,,,,,,,83714.890625,,0.540848970413208,-9.228646755218506e-05,-3.697231411933899e-05,5.065485835075378e-05,4.8327445983886717e-08,3.6775916814804077e-07,-2.8340965509414675e-07,8.18232421875,-4.9913040958671216e-05,-1.9996438025238205e-05,2.7396627985432075e-05
,,,,,,,83695.65625,,0.540809690952301,-7.181152701377868e-05,2.5246888399124145e-05,5.797669291496277e-05,8.904784917831421e-08,2.544328570365906e-07,-1.3887733221054078e-07,8.1566015625,-3.883636973113447e-05,1.3653761912637563e-05,3.1354357377777475e-05
,,,,,,,83698.7421875,,0.5509477257728577,-4.352614283561706e-05,-6.543099880218505e-07,9.740933775901794e-05,9.876340627670289e-08,-5.134448409080505e-07,-1.9636303186416626e-07,8.16244140625,-2.3980629406947782e-05,-3.604905998511043e-07,5.366745310737109e-05
,,,,,,,83683.4765625,,0.5405479669570923,-2.1373331546783446e-05,-9.588912129402161e-05,0.00012663692235946654,4.3258070945739746e-08,-4.38903272151947e-07,-2.7767419815063476e-07,8.14294921875,-1.1553310914713676e-05,-5.183266956878541e-05,6.845333092311278e-05
,,,,,,,83703.4296875,,0.512592077255249,-2.2621601819992064e-05,-0.00012665480375289917,0.0001047167181968689,4.532188177108765e-08,1.312464475631714e-07,-2.488940954208374e-07,8.17205078125,-1.1595653867750854e-05,-6.49222489500545e-05,5.367696010388556e-05
,,,,,,,83720.015625,,0.4898860454559326,-3.7892982363700866e-05,-6.698600947856902e-05,3.67417186498642e-05,4.501417279243469e-08,4.6544149518013e-07,-9.609237313270569e-08,8.19814453125,-1.8563243280684814e-05,-3.28155112843298e-05,1.799925525263646e-05
,,,,,,,83712.8203125,,0.4857976734638214,-4.33349609375e-05,6.151497364044189e-06,-2.2702664136886596e-05,3.0843913555145265e-08,2.659335732460022e-07,-4.6910345554351805e-08,8.18953125,-2.105202320308308e-05,2.9883831077714974e-06,-1.1028901419130044e-05
,,,,,,,83750.75,,0.48782482743263245,7.210329174995423e-05,-8.363693952560424e-05,0.00015166766941547395,-1.0375380516052246e-07,-1.2606531381607057e-07,-6.930373609066009e-07,8.2110546875,3.5173775855246175e-05,-4.080017559107141e-05,7.398725465971313e-05
,,,,,,,83753.7578125,,0.4685761332511902,2.1143630146980285e-05,2.4877116084098815e-05,0.0001582169532775879,-1.2188181281089782e-07,1.2112058699131013e-06,4.3429136276245117e-07,8.21630859375,9.907400457165316e-06,1.1656822861128013e-05,7.413668818159635e-05
,,,,,,,83608.625,,0.497775673866272,-1.5784427523612977e-05,0.00019643977284431458,0.0002114076167345047,-1.15310400724411e-07,5.044206976890564e-07,1.5308484435081483e-07,7.99080078125,-7.85710404715978e-06,9.778294030171608e-05,0.00010523356888048063
,,,,,,,83406.0625,,0.547152042388916,-2.1484345197677612e-05,0.0002010175585746765,0.0002742317318916321,-1.329079270362854e-07,-4.58642840385437e-07,-6.311178207397461e-07,7.7023046875,-1.1755203354297806e-05,0.00010998716773016781,0.00015004645219235613
,,,,,,,83315.515625,,0.5781826972961426,-5.1671117544174197e-05,0.00014115095138549804,0.0002266263961791992,-8.999258279800415e-08,-1.4002323150634767e-07,-1.726210117340088e-07,7.59171875,-2.9875346113996673e-05,8.161103779798396e-05,0.00013103146102139363
,,,,,,,83263.28125,,0.6036124229431152,-9.932667016983032e-05,0.0001330329477787018,0.00014273107051849366,-4.559457302093506e-08,5.884319543838501e-08,6.916999816894531e-07,7.5191015625,-5.9954812044082925e-05,8.030033993996711e-05,8.61542473049326e-05
,,,,,,,83227.4140625,,0.6313958764076233,-0.00013156309723854064,0.00012766897678375243,0.00013185709714889527,-3.684014081954956e-08,-1.1248290538787842e-07,-3.351092338562012e-07,7.46921875,-8.306839708382972e-05,8.060966548644187e-05,8.325402741489186e-05
,,,,,,,83201.46875,,0.6546800136566162,-0.00016867056488990785,9.744688868522644e-05,0.0001437973976135254,-2.6479363441467285e-09,-1.897379755973816e-07,-6.261467933654786e-07,7.43419921875,-0.00011042524772559404,6.379653041523881e-05,9.414128223340867e-05
,,,,,,,83182.96875,,0.6703746318817139,-0.0002254679799079895,0.00010936662554740906,0.00018214523792266845,3.4549832344055176e-08,3.0893534421920774e-07,4.241377115249634e-07,7.4102734375,-0.00015114801403193212,7.33166113414896e-05,0.00012210554682141604
,,,,,,,83159.609375,,0.6984266638755798,-0.00020767197012901305,5.1378607749938965e-05,0.00025926247239112856,-1.6327202320098875e-08,-8.888155221939087e-07,-8.948907256126404e-07,7.37876953125,-0.00014504364127767566,3.5884189605361885e-05,0.00018107582366027055
,,,,,,,83126.234375,,0.6909260749816895,-0.0002228426933288574,-2.2153407335281373e-05,0.00021936058998107911,1.430511474609375e-08,1.5349537134170533e-07,-3.2980144023895264e-07,7.332421875,-0.00015396782744005576,-1.5306366777636527e-05,0.0001515619514412947
,,,,,,,83097.0859375,,0.6895653009414673,-0.0002545978128910065,5.970358848571777e-05,0.0002027791738510132,3.1922757625579835e-08,6.650745868682861e-07,1.0239481925964355e-07,7.2933984375,-0.00017556181746522626,4.11695229614395e-05,0.00013982948204123603
,,,,,,,83087.3828125,,0.7148075103759766,-0.0002509765326976776,7.578879594802857e-05,0.0002749741077423096,1.657456159591675e-08,-5.042225122451782e-07,-4.909306764602661e-07,7.28083984375,-0.0001793999105004218,5.4174400546003205e-05,0.00019655355737313585
,,,,,,,83099.40625,,0.7198808193206787,-0.00025484144687652586,-2.605617046356201e-05,0.00026878893375396727,3.5387277603149414e-08,-5.142271518707275e-07,2.721816301345825e-07,7.299921875,-0.00018345546957434066,-1.875733734166829e-05,0.0001934959978551376
,,,,,,,83069.203125,,0.7043850421905518,-0.00022033125162124634,-0.00010709181427955628,0.00020211443305015564,3.541409969329834e-08,-2.961292862892151e-07,-4.866674542427063e-07,7.25798828125,-0.00015519803796912868,-7.543387211956799e-05,0.00014236638345135332
,,,,,,,83055.671875,,0.6770440936088562,-0.00020105227828025817,-9.710162878036499e-05,0.00016508206725120543,2.678185701370239e-08,3.9603114128112795e-07,1.5788525342941283e-07,7.241171875,-0.00013612125751625293,-6.574208424554584e-05,0.00011176783859316862
,,,,,,,83066.078125,,0.6655443906784058,-0.00016709566116333008,-7.817640900611877e-05,0.00019956544041633607,3.228187561035156e-08,-2.0677894353866577e-07,-5.274161696434021e-07,7.25681640625,-0.00011120957999395386,-5.202987049740315e-05,0.0001328196594423581
,,,,,,,83143.28125,,0.6457735300064087,-0.00015471324324607848,-8.513182401657105e-05,0.00017753556370735167,2.718418836593628e-08,1.3722479343414306e-07,-3.384873270988464e-07,7.35875,-9.990971722976027e-05,-5.497587851106545e-05,0.00011464776767697414
,,,,,,,83275.7109375,,0.6314916610717773,-0.0001562027633190155,-8.088603615760803e-05,0.00013950154185295106,2.2192299365997315e-08,-9.476691484451294e-08,-5.109414458274841e-07,7.53326171875,-9.864074247232679e-05,-5.107885733067974e-05,8.809406038679413e-05
,,,,,,,83460.6171875,,0.6134191155433655,-0.00016821295022964477,-0.00011294350028038025,0.00010506272315979004,1.4269351959228516e-08,-2.2580772638320924e-07,-5.271703004837036e-07,7.78083984375,-0.00010318503915280885,-6.928170204836271e-05,6.444748271725587e-05
,,,,,,,83627.046875,,0.5863142609596252,-0.00017240092158317565,-0.00014065369963645936,8.241817355155944e-05,4.5850872993469234e-09,-5.1294267177581786e-08,-3.8417428731918337e-07,8.04119140625,-0.00010108111892679794,-8.246726995358779e-05,4.832295051552471e-05
,,,,,,,83694.71875,,0.5571576356887817,-0.00015751779079437256,-0.00013831302523612977,6.397068500518799e-05,-7.116794586181641e-09,7.470101118087768e-08,-4.929065704345703e-07,8.1525390625,-8.776223989791276e-05,-7.706215812552487e-05,3.564175561088234e-05
,,,,,,,83699.1484375,,0.5309890508651733,-0.00012058272957801819,-8.449852466583252e-05,5.667835474014282e-05,2.465099096298218e-08,4.634439945220947e-07,-2.1229088306427003e-07,8.161328125,-6.402810912936374e-05,-4.486779141181785e-05,3.0095585788068035e-05
,,,,,,,83686.9296875,,0.5233582258224487,-8.253172039985656e-05,-6.901770830154419e-06,5.3965002298355106e-05,4.9220025539398196e-08,3.1252354383468626e-07,-3.065720200538635e-07,8.1447265625,-4.319365476254333e-05,-3.612098536702746e-06,2.8243027859371498e-05
,,,,,,,83676.578125,,0.5282283425331116,-5.6779980659484864e-05,5.214884877204895e-05,6.61689043045044e-05,6.126761436462403e-08,2.779826521873474e-07,-1.2319087982177736e-07,8.1308203125,-2.999279507282182e-05,2.754649995186931e-05,3.495229064800043e-05
,,,,,,,83644.3046875,,0.5442177653312683,-2.784028649330139e-05,2.2275298833847044e-05,0.00010658010840415955,5.8095157146453855e-08,-5.767181515693664e-07,-2.440616488456726e-07,8.08611328125,-1.5151178501566775e-05,1.2122613353442446e-05,5.800278842447604e-05
,,,,,,,83647.078125,,0.5371384620666504,-1.4450252056121826e-05,-8.810892701148987e-05,0.00013973072171211243,2.5972723960876466e-08,-5.271241068840026e-07,-3.087267279624939e-07,8.09287109375,-7.761786165900731e-06,-4.732669354929442e-05,7.505474496390719e-05
,,,,,,,83686.7890625,,0.5089741945266724,-1.4988929033279419e-05,-0.00013482682406902314,0.0001221201568841934,3.100484609603882e-08,5.994513630867004e-08,-3.234095871448517e-07,8.1491015625,-7.628978081530846e-06,-6.862337418112041e-05,6.21560084856032e-05
,,,,,,,83712.078125,,0.48320773243904114,-3.0436888337135315e-05,-7.806658744812012e-05,5.268000066280365e-05,2.9546767473220825e-08,5.076572299003601e-07,-1.499287784099579e-07,8.18833984375,-1.4707339795887454e-05,-3.772237870006023e-05,2.5455383665160537e-05
,,,,,,,83703.4375,,0.4777475595474243,-3.806270658969879e-05,9.196773171424865e-06,-1.3489946722984313e-05,2.1878629922866822e-08,3.649763762950897e-07,-8.955374360084534e-08,8.1775390625,-1.8184365182998262e-05,4.393735938359455e-06,-6.44478912533053e-06
,,,,,,,83750.9140625,,0.5001704096794128,6.199263036251068e-05,-0.00012409545481204988,0.00015394464135169982,2.647191286087036e-09,-2.492047846317291e-07,-8.215978741645813e-07,8.21138671875,3.1006879325521374e-05,-6.206887447269605e-05,7.699855433282997e-05
,,,,,,,83753.78125,,0.4703672230243683,9.353086352348327e-06,-1.9644573330879212e-05,0.00012563303112983704,3.976374864578247e-09,1.2937135994434356e-06,5.328476428985596e-07,8.21669921875,4.399385254261201e-06,-9.24016340514422e-06,5.909365997267546e-05
,,,,,,,83621.71875,,0.49231258034706116,-2.8875023126602173e-05,0.00017457447946071626,0.00017764464020729066,-1.5595555305480957e-08,6.484769284725189e-07,2.6217997074127197e-07,8.0085546875,-1.4215537143038582e-05,8.594521244605024e-05,8.745669120527655e-05
,,,,,,,83418.40625,,0.5401970148086548,-3.854304552078247e-05,0.00018434010446071624,0.0002600309252738953,-3.767907619476318e-08,-5.508206784725189e-07,-8.093714714050293e-07,7.7184765625,-2.0820838131960784e-05,9.95799741391945e-05,0.00014046792959089061
,,,,,,,83308.75,,0.5660486221313477,-6.489813327789306e-05,0.00010659545660018921,0.0002099606394767761,-4.227757453918457e-08,-2.2662580013275147e-07,-3.099292516708374e-07,7.58236328125,-3.673549892084793e-05,6.033821133399897e-05,0.00011884793067764576
,,,,,,,83244.1328125,,0.5828351974487305,-0.00010748639702796936,9.574458003044129e-05,0.00010247543454170227,-3.6002695560455324e-08,1.1811703443527222e-07,9.07529890537262e-07,7.4931640625,-6.264685543484916e-05,5.5803311206688025e-05,5.97262901247575e-05
,,,,,,,83192.2734375,,0.6043464541435242,-0.00013822823762893677,9.51443612575531e-05,9.153127670288087e-05,-2.981126308441162e-08,-1.2411922216415404e-07,-3.5389363765716555e-07,7.42197265625,-8.353774527355639e-05,5.750015735775271e-05,5.5316602518615814e-05
,,,,,,,83155.9296875,,0.6208929419517517,-0.00017109721899032592,5.406394600868225e-05,0.0001034170389175415,-2.161860466003418e-08,-2.8668493032455445e-07,-8.780062198638916e-07,7.3732421875,-0.00010623305565866658,3.3567922490851386e-05,6.421090954145114e-05
,,,,,,,83148.7265625,,0.6259720325469971,-0.0002202622592449188,8.918195962905883e-05,0.0001286923885345459,1.7507374286651612e-08,6.378650665283203e-07,6.126165390014649e-07,7.3635546875,-0.00013787801411293543,5.5825412535526195e-05,8.055783602429756e-05
,,,,,,,83139.609375,,0.6565657258033752,-0.0002123764157295227,5.167901515960693e-05,0.00021206334233283996,-3.071725368499756e-08,-1.0128945112228393e-06,-9.977146983146668e-07,7.351796875,-0.00013943907553697342,3.393067009707096e-05,0.0001392335222750507
,,,,,,,83118.203125,,0.6466436386108398,-0.00022353783249855043,-4.320383071899414e-05,0.00017703741788864137,-2.1256506443023683e-08,6.406605243682862e-08,-4.323124885559082e-07,7.32296875,-0.0001445493173740431,-2.793748229805715e-05,0.00011448012007377884
,,,,,,,83093.0625,,0.6392841935157776,-0.0002492181956768036,4.5750141143798825e-05,0.00015166044235229493,2.1873414516448974e-08,8.254736661911011e-07,1.65674090385437e-07,7.289609375,-0.00015932125323270263,2.9247342084346425e-05,9.695412357743293e-05
,,,,,,,83076.3203125,,0.6649436950683594,-0.00024969711899757384,7.584020495414734e-05,0.00022302329540252686,-3.78042459487915e-09,-5.245730280876159e-07,-6.085634231567383e-07,7.2679296875,-0.0001660345249541706,5.042946611695243e-05,0.00014829793413127847
,,,,,,,83065.3984375,,0.6696202754974365,-0.00024308979511260986,-9.791553020477295e-06,0.0002217760682106018,8.212924003601074e-08,-3.317445516586304e-07,2.999335527420044e-07,7.25419921875,-0.00016277785557392122,-6.5566224311197635e-06,0.00014850575189392145
,,,,,,,83053.3125,,0.6610270738601685,-0.00020846396684646607,-8.062750101089477e-05,0.00016142532229423523,8.325874805450439e-08,-3.7661492824554444e-07,-6.546482443809509e-07,7.2378125,-0.00013780032600980264,-5.329696106588954e-05,0.00010670650844309293
,,,,,,,83060.671875,,0.6373692750930786,-0.00019073277711868287,-7.06404447555542e-05,0.00012292653322219847,7.641315460205078e-08,4.764854907989502e-07,1.7292797565460206e-07,7.2492578125,-0.00012156721188862463,-4.502404906610025e-05,7.834959536953788e-05
,,,,,,,83081.875,,0.6327708959579468,-0.00015522971749305726,-5.4986774921417235e-05,0.0001605868339538574,8.637756109237672e-08,-3.1994879245758055e-07,-6.071209907531739e-07,7.27958984375,-9.822484741738081e-05,-3.4794030832863144e-05,0.00010161467480003239
,,,,,,,83176.3984375,,0.6153745651245117,-0.00014297187328338623,-8.018985390663147e-05,0.00014513969421386719,9.022951126098633e-08,6.791800260543823e-08,-3.8014352321624755e-07,7.404375,-8.79812543468006e-05,-4.934679647519147e-05,8.931527620916313e-05
,,,,,,,83321.9375,,0.6006949543952942,-0.0001410079002380371,-8.828163146972656e-05,0.00010997176170349121,1.2975633144378663e-07,-1.4883577823638917e-07,-5.982547998428345e-07,7.5993359375,-8.470273420286389e-05,-5.303033058964956e-05,6.605948238124881e-05
,,,,,,,83516.296875,,0.5800619125366211,-0.00015269428491592406,-0.00012192294001579284,7.510080933570862e-05,1.409173011779785e-07,-1.875773072242737e-07,-5.749627947807312e-07,7.86208984375,-8.857213894174265e-05,-7.072285376764853e-05,4.356311909631927e-05
,,,,,,,83662.875,,0.551925778388977,-0.0001553112268447876,-0.00013637542724609375,5.527257919311524e-05,1.6631186008453369e-07,4.305243492126465e-08,-4.133552312850952e-07,8.10623046875,-8.572026976885638e-05,-7.52691138359296e-05,3.0506361294726503e-05
,,,,,,,83688.0703125,,0.5255117416381836,-0.00014021813869476317,-0.00011140063405036927,4.427015781402588e-05,1.8011331558227538e-07,2.0669549703598023e-07,-4.952520132064819e-07,8.14595703125,-7.368627827474938e-05,-5.854234121940749e-05,2.3264487735445984e-05
,,,,,,,83680.984375,,0.5073655247688293,-0.00010185547173023223,-4.418864846229553e-05,5.044393241405487e-05,1.626215875148773e-07,4.654243588447571e-07,-2.3465976119041443e-07,8.13748046875,-5.167795486498594e-05,-2.2419796815897894e-05,2.559351224066031e-05
,,,,,,,83658.1796875,,0.5078362822532654,-5.990184843540192e-05,2.6830434799194335e-05,6.229229271411895e-05,1.770786941051483e-07,2.447664737701416e-07,-3.2995715737342833e-07,8.106640625,-3.0420332009533093e-05,1.3625468259661488e-05,3.163428634497034e-05
,,,,,,,83647.984375,,0.5180976986885071,-2.9378682374954223e-05,7.993832230567932e-05,7.899940013885499e-05,2.1274536848068238e-07,2.8631240129470823e-07,-1.0622739791870117e-07,8.08857421875,-1.5221027728964387e-05,4.1415860823592606e-05,4.092940740971329e-05
,,,,,,,83573.046875,,0.5398116111755371,-9.007304906845093e-06,4.1675418615341186e-05,0.00011872783303260803,1.3023465871810914e-07,-6.689414381980896e-07,-3.4919828176498414e-07,7.9878515625,-4.862247774113371e-06,2.2496874869162297e-05,6.40906628407123e-05
,,,,,,,83609.1796875,,0.5347678661346436,6.706863641738891e-06,-8.303776383399963e-05,0.00015528604388237,1.855984330177307e-07,-5.781903862953186e-07,-3.507062792778015e-07,8.03962890625,3.586615158148731e-06,-4.440592777410046e-05,8.304198632746562e-05
,,,,,,,83668.640625,,0.5065965056419373,3.3697485923767088e-06,-0.00014264144003391265,0.00014239110052585602,1.5258193016052245e-07,-1.7846375703811647e-08,-4.4066086411476136e-07,8.12380859375,1.7071028617898775e-06,-7.226165508091408e-05,7.213483396090847e-05
,,,,,,,83700.3125,,0.4777112901210785,-1.4656037092208862e-05,-9.005978703498841e-05,7.246844470500946e-05,1.282617449760437e-07,5.436629056930542e-07,-2.637393772602081e-07,8.17302734375,-7.001354387381475e-06,-4.302257705251389e-05,3.4618994213098106e-05
,,,,,,,83692.5,,0.4705725908279419,-2.3290812969207763e-05,1.0151416063308716e-05,3.1694769859313964e-07,1.2584030628204346e-07,4.5844912528991697e-07,-1.7557889223098754e-07,8.16333984375,-1.0960018201409127e-05,4.776978157483569e-06,1.4914689968392737e-07
,,,,,,,83750.765625,,0.5126218795776367,6.382092833518982e-05,-0.00016614682972431182,0.00016054809093475343,1.5635788440704344e-08,-3.537572920322418e-07,-9.552806615829467e-07,8.2112890625,3.271600423957466e-05,-8.517050013914229e-05,8.230046413757464e-05
,,,,,,,83753.296875,,0.4723173677921295,1.0367110371589661e-05,-6.599053740501404e-05,9.675309062004089e-05,6.163865327835083e-09,1.3553202152252196e-06,6.509304046630859e-07,8.21634765625,4.896566282319714e-06,-3.11684769263243e-05,4.569816508741109e-05
,,,,,,,83633.9140625,,0.4862256646156311,-2.992473542690277e-05,0.00014854364097118377,0.0001428905129432678,5.098432302474976e-09,7.900215685367584e-07,3.7483572959899905e-07,8.0280859375,-1.4550174371392721e-05,7.222573055563952e-05,6.947703462310884e-05
,,,,,,,83440.328125,,0.531734824180603,-4.0875524282455446e-05,0.00016499444842338562,0.0002442680299282074,1.4354288578033448e-08,-6.2551349401474e-07,-9.822413325309754e-07,7.75181640625,-2.1734939717621415e-05,8.773329402318452e-05,0.00012988581794681764
,,,,,,,83320.296875,,0.5522234439849854,-6.901085376739502e-05,7.220759987831116e-05,0.00019260630011558533,1.1503696441650391e-09,-3.0235499143600465e-07,-4.39511239528656e-07,7.59771484375,-3.810941133977508e-05,3.98747294866908e-05,0.00010636171438303421
,,,,,,,83237.6328125,,0.5606178641319275,-0.0001128147542476654,5.970284342765808e-05,6.165951490402221e-05,-1.7280876636505126e-08,1.7730742692947387e-07,1.1037647724151612e-06,7.4829296875,-6.324596656889447e-05,3.347048056501656e-05,3.456742554890368e-05
,,,,,,,83178.21875,,0.5761045813560486,-0.00013803258538246153,6.405815482139587e-05,4.954233765602112e-05,3.176778554916382e-08,-1.3375431299209596e-07,-3.8489848375320437e-07,7.40287109375,-7.952120481525604e-05,3.6904196465821216e-05,2.854156769472205e-05
,,,,,,,83129.40625,,0.5862411260604858,-0.00016578063368797303,1.5412867069244384e-05,6.403490900993348e-05,7.478445768356323e-08,-3.5269856452941895e-07,-1.1147007346153258e-06,7.33703125,-9.718742537225823e-05,9.035656546494407e-06,3.7539897165164155e-05
,,,,,,,83096.4765625,,0.5822697281837463,-0.00020627081394195557,6.808742880821229e-05,8.086293935775757e-05,1.2240707874298097e-07,8.794441819190979e-07,7.820218801498413e-07,7.29232421875,-0.00012010525076622258,3.964524866488795e-05,4.708404171998026e-05
,,,,,,,83072.140625,,0.6134760975837708,-0.00018733516335487366,4.810303449630737e-05,0.0001738707721233368,2.81129777431488e-07,-1.079288125038147e-06,-1.0527387261390686e-06,7.25958984375,-0.00011492564495516611,2.951006188473215e-05,0.00010666556276610173
,,,,,,,83064.4921875,,0.6015109419822693,-0.00019768163561820985,-5.8995187282562255e-05,0.00014294788241386413,2.7981847524642947e-07,8.305907249450684e-09,-4.995658993721009e-07,7.25021484375,-0.00011890766685330512,-3.548625067475442e-05,8.598471540513408e-05
,,,,,,,83057.21875,,0.5898780226707458,-0.0002187572419643402,3.3544301986694334e-05,0.00010993674397468566,2.827361226081848e-07,9.170889854431153e-07,1.9035190343856812e-07,7.24150390625,-0.0001290400893348309,1.9787046527781626e-05,6.484926915464761e-05
,,,,,,,83044.28125,,0.614928662776947,-0.0002231582999229431,8.191719651222229e-05,0.0001760825514793396,2.6916861534118654e-07,-4.333600401878357e-07,-6.905078887939453e-07,7.22501953125,-0.00013722643495919228,5.037323210969724e-05,0.00010827820791954325
,,,,,,,83058.9921875,,0.6226449012756348,-0.00021248847246170045,1.5176981687545776e-05,0.0001832541823387146,2.238839864730835e-07,-2.3404210805892945e-07,2.8196871280670165e-07,7.2465625,-0.0001323048639581259,9.449870264504056e-06,0.00011410228227063612
,,,,,,,83098.109375,,0.6209994554519653,-0.00017840906977653503,-5.473479628562927e-05,0.00013241618871688842,2.1729022264480592e-07,-4.6507567167282103e-07,-7.935404777526855e-07,7.301796875,-0.00011079193517891994,-3.3990278687650036e-05,8.223038108621238e-05
,,,,,,,83104.796875,,0.6007509827613831,-0.00016070649027824402,-4.3867379426956175e-05,8.636519312858581e-05,2.2384971380233764e-07,5.73749840259552e-07,1.9100755453109742e-07,7.313046875,-9.654458197078774e-05,-2.6353371301910398e-05,5.188397464837457e-05
,,,,,,,83121.9921875,,0.6034525036811829,-0.00012075632810592651,-3.0415505170822145e-05,0.0001314467191696167,2.583563327789307e-07,-4.3923109769821165e-07,-7.363975048065185e-07,7.33845703125,-7.287070853086774e-05,-1.8354312746060587e-05,7.932185178358253e-05
,,,,,,,83202.7421875,,0.5885847806930542,-0.00010331496596336365,-7.09100067615509e-05,0.00012113511562347412,3.063395619392395e-07,3.428608179092407e-08,-4.5059919357299805e-07,7.4464453125,-6.080961658385675e-05,-4.1736550778690425e-05,7.129828546347028e-05
,,,,,,,83306.265625,,0.5750885009765625,-9.406909346580505e-05,-9.060844779014588e-05,9.424090385437011e-05,3.3963173627853395e-07,-2.312704920768738e-07,-6.737381219863891e-07,7.5893359375,-5.409805394947398e-05,-5.2107876415448116e-05,5.419686012828606e-05
,,,,,,,83426.84375,,0.5523414015769958,-0.00010277584195137024,-0.00012724682688713073,6.78633153438568e-05,3.582671284675598e-07,-1.3511329889297485e-07,-5.457982420921325e-07,7.7558203125,-5.6767352591675644e-05,-7.028369070906315e-05,3.7483718712687516e-05
,,,,,,,83557.6875,,0.5241897702217102,-0.00010614529252052307,-0.00012817755341529847,4.8423856496810914e-05,3.253474831581116e-07,1.258060336112976e-07,-4.19028103351593e-07,7.9466015625,-5.5640276496449206e-05,-6.718936227234629e-05,2.5383290210312383e-05
,,,,,,,83658.5234375,,0.5010703802108765,-9.604670107364655e-05,-8.48572701215744e-05,3.6811530590057375e-05,2.61601060628891e-07,3.07396799325943e-07,-4.941895604133605e-07,8.102265625,-4.812615702497247e-05,-4.2519464603474336e-05,1.844516762890436e-05
,,,,,,,83693.9609375,,0.49024686217308044,-6.112366914749145e-05,-4.182234406471253e-06,5.088098347187042e-05,2.446964383125305e-07,4.993535578250885e-07,-2.579145133495331e-07,8.1576953125,-2.996568700406321e-05,-2.0503272946448273e-06,2.4944242491364845e-05
,,,,,,,83653.8671875,,0.49939748644828796,-2.119868993759155e-05,6.55750185251236e-05,7.339924573898315e-05,2.0995289087295533e-07,1.9821897149086e-07,-2.9619187116622923e-07,8.09736328125,-1.0586572470829835e-05,3.2747999425246646e-05,3.6655398829248395e-05
,,,,,,,83574.9140625,,0.5164768695831299,8.792430162429809e-06,0.00010304339230060577,9.573101997375488e-05,1.6896575689315796e-07,1.764647662639618e-07,-1.3668835163116455e-07,7.9898046875,4.541086806320038e-06,5.321952868664326e-05,4.9442857518045e-05
,,,,,,,83545.2421875,,0.5406148433685303,1.8907785415649416e-05,5.8360844850540164e-05,0.00013083726167678833,1.4891624450683595e-07,-6.232902407646179e-07,-2.7686059474945067e-07,7.95134765625,1.022182945092709e-05,3.1550738997729866e-05,7.073256572816433e-05
,,,,,,,83599.0390625,,0.539821207523346,3.6881119012832644e-05,-7.573187351226806e-05,0.00016536369919776918,1.1614412069320678e-07,-7.176369428634643e-07,-3.712013363838196e-07,8.02529296875,1.990921020031955e-05,-4.088167140739784e-05,8.926683178146712e-05
,,,,,,,83682.3828125,,0.510322093963623,3.093138337135315e-05,-0.0001561897248029709,0.00015627250075340272,1.2303441762924195e-07,-8.694157004356384e-08,-4.843398928642273e-07,8.14267578125,1.578496833126053e-05,-7.970706741705413e-05,7.974930981340834e-05
,,,,,,,83712.0703125,,0.4773453176021576,1.1496990919113159e-05,-0.00010472714900970459,8.923791348934173e-05,1.3326853513717652e-07,6.015673279762268e-07,-2.6745572686195375e-07,8.19068359375,5.488034781753192e-06,-4.999101420560592e-05,4.2597300156723694e-05
,,,,,,,83698.3125,,0.4684312343597412,2.2238492965698244e-06,7.12953507900238e-06,1.432754099369049e-05,1.2930631637573242e-07,5.169995129108429e-07,-1.972891390323639e-07,8.17205078125,1.041720471022245e-06,3.33969691746816e-06,6.7114677130142294e-06
,,,,,,,83750.0546875,,0.5256987810134888,6.940722465515137e-05,-0.00020936891436576844,0.000171639621257782,4.0227174758911136e-08,-4.6554654836654663e-07,-1.085132360458374e-06,8.21048828125,3.648729339474244e-05,-0.00011006498306420198,9.023073966883289e-05
,,,,,,,83751.9921875,,0.47451406717300415,2.078250050544739e-05,-0.0001133902370929718,7.204897701740265e-05,9.799003601074218e-08,1.425333321094513e-06,7.92386382818222e-07,8.21498046875,9.861588840864854e-06,-5.380526258069729e-05,3.418825312018203e-05
